entry_line_key,voucher_natural_key,posting_date,voucher_type,voucher_number,voucher_entry_mode,party_ledger_name,gst_registration_name,company_state,ledger_name,credit_period,ledger_group_name,primary_group_name,is_party_ledger_line,has_cost_centres_on_ledger,cost_centre_name,narration,destination,currency,amount_absolute,amount_tally_signed,debit_credit_flag,signed_amount_debit_positive,pan,pan_derived_from_gstin,gstin,udyam_registration_number,msme_enterprise_category,msme_activity_type,msme_effective_from,party_entity_type,bill_to_name,bill_to_address,bill_to_state,bill_to_pin,ship_to_name,ship_to_address,ship_to_state,ship_to_pin,delivery_same_as_consignee,dispatch_same_as_consignor,eway_consignor_address,eway_consignee_address,e_way_bill_number,e_way_bill_date,e_invoice_irn,e_invoice_ack_number,e_invoice_ack_date,is_reverse_charge_applicable,is_unregistered_rcm,stock_item_name,stock_group_name,godown_name,batch_name,quantity,rate,inventory_amount,line_index,inventory_line_index,bill_line_index,ledger_opening_balance,tax_type,stock_opening_balance,stock_opening_value,bill_name,bill_date,bill_amount,bill_allocated_amount,bill_type,batch_mfg_date,batch_expiry_period,batch_tracking_number,batch_order_no,party_invoice_no,party_invoice_date,original_voucher_number,original_voucher_date,agreement_order_no,goods_vehicle_number,reference
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010,2026-01-31,Sales,18,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,1224.00,1224.00,Cr,-1224.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-3 Nos,408.00/Nos,1224.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010,2026-01-31,Sales,18,As Voucher,Customer2,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,220.32,220.32,Cr,-220.32,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018,2026-01-31,Purchase,4,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,142088.52,142088.52,Cr,-142088.52,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018,2026-01-31,Purchase,4,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,120414.00,-120414.00,Dr,120414.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,47 Nos,2562.00/Nos,-120414.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000018,2026-01-31,Purchase,4,As Voucher,Vendor 2,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,21674.52,-21674.52,Dr,21674.52,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000020,2026-01-31,Receipt,18,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,8623.00,-8623.00,Dr,8623.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000020,2026-01-31,Receipt,18,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,8623.00,8623.00,Cr,-8623.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000028,2026-01-31,Payment,5,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,9633.00,-9633.00,Dr,9633.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000028,2026-01-31,Payment,5,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,9633.00,9633.00,Cr,-9633.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000030|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000030,2026-01-31,Payment,12,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,6229.00,-6229.00,Dr,6229.00,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000030|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000030,2026-01-31,Payment,12,As Voucher,Vendor,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,6229.00,6229.00,Cr,-6229.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008,2026-02-01,Sales,24,As Voucher,Customer1,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,54681.20,-54681.20,Dr,54681.20,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008,2026-02-01,Sales,24,As Voucher,Customer1,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,46340.00,46340.00,Cr,-46340.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-10 Nos,4634.00/Nos,46340.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000008,2026-02-01,Sales,24,As Voucher,Customer1,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,8341.20,8341.20,Cr,-8341.20,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010,2026-02-01,Sales,31,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,7731.36,-7731.36,Dr,7731.36,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010,2026-02-01,Sales,31,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,6552.00,6552.00,Cr,-6552.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-3 Nos,2184.00/Nos,6552.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000010,2026-02-01,Sales,31,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,1179.36,1179.36,Cr,-1179.36,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018,2026-02-01,Purchase,26,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,76888.80,76888.80,Cr,-76888.80,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018,2026-02-01,Purchase,26,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,65160.00,-65160.00,Dr,65160.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,24 Nos,2715.00/Nos,-65160.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000018,2026-02-01,Purchase,26,As Voucher,Vendor 2,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,11728.80,-11728.80,Dr,11728.80,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000020,2026-02-01,Payment,10,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,1613.00,-1613.00,Dr,1613.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e5:00000020,2026-02-01,Payment,10,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,1613.00,1613.00,Cr,-1613.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008,2026-02-02,Purchase,17,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,86977.80,86977.80,Cr,-86977.80,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008,2026-02-02,Purchase,17,As Voucher,Vendor,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,73710.00,-73710.00,Dr,73710.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,21 Nos,3510.00/Nos,-73710.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000008,2026-02-02,Purchase,17,As Voucher,Vendor,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,13267.80,-13267.80,Dr,13267.80,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010,2026-02-02,Purchase,36,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,113459.36,113459.36,Cr,-113459.36,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010,2026-02-02,Purchase,36,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,96152.00,-96152.00,Dr,96152.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,34 Nos,2828.00/Nos,-96152.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e6:00000010,2026-02-02,Purchase,36,As Voucher,Vendor 2,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,17307.36,-17307.36,Dr,17307.36,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008,2026-03-01,Sales,3,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,4056.84,-4056.84,Dr,4056.84,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008,2026-03-01,Sales,3,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,3438.00,3438.00,Cr,-3438.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-2 Nos,1719.00/Nos,3438.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000008,2026-03-01,Sales,3,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,618.84,618.84,Cr,-618.84,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010,2026-03-01,Sales,7,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,7292.40,-7292.40,Dr,7292.40,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010,2026-03-01,Sales,7,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,6180.00,6180.00,Cr,-6180.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-2 Nos,3090.00/Nos,6180.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000010,2026-03-01,Sales,7,As Voucher,Customer2,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,1112.40,1112.40,Cr,-1112.40,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018,2026-03-01,Sales,9,As Voucher,Customer1,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,19770.90,-19770.90,Dr,19770.90,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018,2026-03-01,Sales,9,As Voucher,Customer1,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,16755.00,16755.00,Cr,-16755.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-5 Nos,3351.00/Nos,16755.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000018,2026-03-01,Sales,9,As Voucher,Customer1,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,3015.90,3015.90,Cr,-3015.90,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020,2026-03-01,Purchase,8,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,120787.16,120787.16,Cr,-120787.16,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,S-01,,,120787.16,New Ref,,,,,,,,,,,S-01
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020,2026-03-01,Purchase,8,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,102362.00,-102362.00,Dr,102362.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,31 Nos,3302.00/Nos,-102362.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,S-01
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000020,2026-03-01,Purchase,8,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,18425.16,-18425.16,Dr,18425.16,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,S-01
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028,2026-03-01,Purchase,33,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,53004.42,53004.42,Cr,-53004.42,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,S-02,,,53004.42,New Ref,,,,,,,,,,,S-02
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028,2026-03-01,Purchase,33,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,44919.00,-44919.00,Dr,44919.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,31 Nos,1449.00/Nos,-44919.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,S-02
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000028,2026-03-01,Purchase,33,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,8085.42,-8085.42,Dr,8085.42,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,S-02
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000030|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000030,2026-03-01,Receipt,33,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,6700.00,-6700.00,Dr,6700.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000030|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000030,2026-03-01,Receipt,33,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,6700.00,6700.00,Cr,-6700.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000038|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000038,2026-03-01,Receipt,35,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,6837.00,-6837.00,Dr,6837.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000038|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b401:00000038,2026-03-01,Receipt,35,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,6837.00,6837.00,Cr,-6837.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008,2026-03-02,Sales,37,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,27210.80,-27210.80,Dr,27210.80,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008,2026-03-02,Sales,37,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,23060.00,23060.00,Cr,-23060.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-10 Nos,2306.00/Nos,23060.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000008,2026-03-02,Sales,37,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,4150.80,4150.80,Cr,-4150.80,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010,2026-03-02,Purchase,27,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,38090.40,38090.40,Cr,-38090.40,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010,2026-03-02,Purchase,27,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,32280.00,-32280.00,Dr,32280.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,15 Nos,2152.00/Nos,-32280.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b402:00000010,2026-03-02,Purchase,27,As Voucher,Vendor 2,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,5810.40,-5810.40,Dr,5810.40,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
